user,rating,date,review
vouaux marlène,"5,0",7 janvier 2019,"Très belle coque achetée couleur ""transparent"" - livraison très rapide - protection optimale avec un verre trempé rajouté (pas fourni avec) - je recommande fortement - excellent rapport qualité-prix"
bena,"5,0",3 octobre 2018,rien a dire
Client d'Amazon,"4,0",1 juin 2018,Très joli
SAMET V.,"5,0",31 août 2018,Un iPhone 8 le vrai !!!
Wagner,"5,0",2 août 2018,"Il est très bien et très beau il est très rapide
Par contre je n’ai pas la facture et pour la garantie se serait mieux"
Neel,"5,0",3 juillet 2018,"Portable de très bonne qualité, envoi super soigné et hyper rapide"
COOOOL,"5,0",8 octobre 2018,"Le produit est tout neuf,aucune fail tout est correct le produit vient bien d'Apple rien à dire tout est dans sa boite (origine) pour faire cour c'est un produit Excellent !"
Haquette,"5,0",30 juillet 2018,La livraison fut rapide. Le produit est tout à fait conforme.
cedric,"5,0",19 avril 2019,Très bon téléphone mais un peu chers
mnii myriam,"5,0",16 mai 2018,"Téléphone reçu en 3 jours, conforme a la commande, le téléphone est bien neuf dans sa boîte avec accessoires d’origine. Reste a voir sur le long terme pour l’instant je suis satisfaite de ma commande"
Khiri,"5,0",23 novembre 2018,Produit original c’est pas un reconditionné
CARLOS MARQUES,"5,0",4 septembre 2018,"Ma femme est ravis pour remplacement de son IPhone 6+, de plus la livraison a été rapide cette fois-ci. Merci"
Keelsey,"5,0",22 juin 2018,"Franchement rien a dire j’adore mon téléphone il est magnifique, et dans l’ensemble je suis très satisfaite"
Elodie Idossy,"5,0",10 août 2018,Bon produit conrrespondant parfaitement à la description. Reçu bien emballé. ✅✅
Camille,"5,0",24 août 2018,"Produit bien emballé et bien présenté. Très complet avec chargeur, écouteur etc."
laurie,"5,0",22 septembre 2018,Reçu très rapidement. L’iphone est neuf vraiment pas déçu
Laurent,"5,0",25 décembre 2017,Une bonne économie sur le prix par rapport au site Apple. J’ai bien lu l’annonce pour vérifier que ce n’etait pas un téléphone reconditionné. Et c’est bien un neuf comme indiqué sous emballage d’origine.
Franky,"1,0",2 septembre 2018,"Bonjour suite à un problème avec mon iPhone j’ai voulu le faire changer ! Mais voilà le message de apple
Le numéro de série que vous avez entré n'est pas éligible dans le cadre de ce programme car: - Ce n'est pas dans la plage de numéros de série concernés. - Nos dossiers montrent que votre appareil a déjà été réparé dans le cadre de ce programme. - Nos dossiers indiquent que votre appareil n'est plus admissible à un remplacement gratuit dans le cadre de ce programme. Si vous avez des questions, veuillez contacter Apple."
Valentin,"5,0",7 avril 2018,"Stresser par tous les commentaires négatifs, je fût soulager quand j'ai reçu l'appareil NEUF, avec la boîte scellé et l'emballage d'origine. Bon vendeur et un téléphone au top, la nouvelle fonction True One est très efficace et les performances sont très bonne !"
The Original,"5,0",30 avril 2018,"Ne souhaitant pas acheter tout de suite les nouvelles générations iphone X, je suis resté sur du connu, l'iphone 8 plus. Et franchement, hormis l'écran OLED, il n'a rien à envier au X. Cet iphone est une machine de performance et esthétiquement très bien finit."
Kurapika,"5,0",25 avril 2018,"La boite complètement neuve, aucun problème de ""boite à moitié ouverte"". Téléphone reçu en 4 jours. Rien à redire il marche parfaitement."
Client d'Amazon,"5,0",3 mars 2018,"Livré 2 jours avant, iPhone très fonctionnel et neuf, prix très avantageux contrairement au site officiel Apple et possibilité de payer en 4 fois je recommande !"
SBDB,"4,0",19 mai 2018,"Produit conforme, ergonomie parfaite.
Très haute vitesse grâce au processeur embarqué, écran qualité grande dimension.
Qualité photo très correcte. Déverrouillage rapide."
PatrickD,"5,0",18 mai 2018,"On aime ou on n’aime pas les IPhone chacun son choix
Ici mon commentaire s’applique plus au fournisseur de celui-ci
Service impeccable
Livraison rapide d’un appareil neuf sous cello rien à redire sauf que via ce canal vous allez épargner un tas d’euros"
Max,"5,0",18 janvier 2018,"Prix très intéressants par rapport à Apple directement, c’e Un bon téléphone. La différence majeure avec la 8 contre la 7 c’est Le chargement sans fil, c’est très pratique sur le table de nuit."
Solen,"5,0",28 mars 2018,"Bonjour,
Si vous vous posez des questions sur le produit je vais essayé d’y répondre ! Pour commencer le produit n’est pas français, c’est donc la raison du prix faible comparer à un téléphone «  iPhone 8 » neuf. Il n’est pas français, mais compatible avec les opérateurs français ( je ne sais pas pour les belges ) et il peut bien évidemment être mis en Français au démarrage. La boîte est sous blister, le téléphone aussi et les accessoires sont officiels ! Le téléphone n’a aucun défauts ( de fabrications )que ce soit physique ou informatique. En résumé vous n’y verrez aucun changement entre celui ci et un neuf mise à part le prix !"
Loo Stol,"5,0",9 juin 2018,"Ça fais 3mois que je l’ai et je suis pas déçu c’est un iPhone de toute façon, il ne beugue pas il est pas si fragile que ça j’aime beaucoup , et contrairement à ce que dise d’autre commentaire ou question je l’ai reçu au démarrage j’ai mis français et voilà"
Jece,"5,0",16 janvier 2018,"iPhone débloqué et neuf, je recommande les yeux fermés, produit de qualité et conforme
Il s’agit d’un produit authentique et original
Téléphone performant, les photos prises sont de bonnes qualités et le design du téléphone est vraiment beau
Attention à bien le protéger car fragile"
Client d'Amazon,"5,0",29 janvier 2018,"Un Iphone 8 100€ moins cher que dans les enseignes traditionnelles, je n'y croyais pas, mais si, c'est possible!
Aucun soucie, vous pouvez commander sans sourciller :)"
domi,"5,0",2 mars 2018,SUPER TELEPHONE MA NANO SIM ET VOILA JE PEU ME SERVIR DE CELUI CI EN PLUS LE PRIX QUE DU PLUS
Soso,"5,0",16 décembre 2017,Article conforme à la description. Rien à dire. Produit de qualité. Elegance et perfomance sont au rendez vous. Recommande fortement.
NAME_NOT_RETURNED,"5,0",4 mars 2018,"Bon produit  r.a.s, livraison rapide , conforme à la description état neuf je suis satisfaite de mon achat bon rapport qualité prix par rapport à ce que l’on peut trouver dans le commerce je le recommande"
igofflot,"5,0",14 août 2018,"iPhone neuf. Sous blister, rien à signaler vous pouvez acheter sans craintes"
Houyem,"5,0",9 mars 2018,"Genial.
Mais par rapport à l’iphone 7 je vois pas une grande évolution.
J’aurais dû prendre le 8 plus peu être."
Toto,"4,0",20 juillet 2018,"Commandé chez A-MONTAIN pour ma part, reçu par amazon prime en 24H
En effet, on ne reçoit pas la référence Française en MQ6G2ZD/A mais j'ai reçu la version Tchèque MQ6G2CN/A.
Sous blister tout neuf, reconnu par le site apple avec le numéro de série, sim FR (sosh) aucun souci. Je ne vois aucune différence avec une version FR. donc je recommande, même si j'enlève une étoile pour la mauvaise description de la référence. A noter que sur le blister entourant le téléphone, l'étiquette fait mention de la réf FR pourtant... Pas sérieux Amazon"
Mo,"4,0",5 décembre 2017,Livraison très rapide livreur au top très agréable très à l’écoute téléphone comme neuf comme décrit sur le commentaire rien à dire au top je recommande fortement maintenant voir par la suite si tout se passe bien
Roger,"5,0",15 février 2018,"L'apologie de l'iphone8 plus n'est plus à faire.
Je l'ai reçu, neuf et bien emballé (envoyé par Amazon), dans des délais raisonnables, compte-tenu de l'épisode neigeux.
Le prix pratiqué par le vendeur Moobyl est très intéressant. La facture m'a été envoyée rapidement.
Mes seules réserves concernent son poids (un peu lourd avec ses 210 g.) et le clavier virtuel Apple qui ne comporte pas, dans une même présentation, les lettres et les chiffres, obligeant à des multiples commutations dans les saisies. Les appareils fonctionnant sous Android ne présentent pas cet inconvénient.
Je recommande fortement à la fois le produit et le vendeur."
